"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc1272",5,5,0,0,0,6,6,0,0,0,0,0,0,0,0,1,3,1,0,2,2,0,1,0,1,4,2,1,3,0,2,0,2,0,1,0,1,1,0,0,0,2,0,0,0,1,1,0,2,1,1,6,1,6,1,0,0,3,5,0,4,1,1,0,0,2,1,2,0,3,0,0,4,0,0,1,5,0,1,0,1,3,1,0,0,0,7,3,2,2,0,0,0,0,1,3,1,0,0,1
"loc1273",8,4,0,0,0,4,6,0,0,0,0,1,0,0,0,0,1,0,0,4,5,4,4,0,0,2,2,3,1,0,1,3,4,0,2,1,0,0,0,1,4,5,0,0,0,2,2,0,1,4,1,4,0,4,4,0,1,0,4,1,4,0,2,2,5,1,7,1,1,0,4,1,3,0,2,1,6,0,0,0,2,1,0,1,0,0,7,1,1,3,0,0,0,0,0,5,1,0,1,1
"loc1274",6,5,0,0,0,8,7,0,0,0,0,1,2,0,0,1,5,0,0,6,1,5,0,0,0,1,2,5,3,0,2,0,2,0,3,0,1,0,0,0,1,5,0,0,1,0,2,1,1,0,1,1,0,5,3,0,0,5,5,0,2,0,2,0,4,2,3,0,2,2,1,0,2,0,1,0,5,1,0,1,0,1,0,1,1,0,9,4,1,6,0,1,4,0,1,3,0,1,0,0
"loc1275",4,6,0,0,0,6,10,0,0,0,0,0,2,0,0,0,3,2,0,5,3,5,0,1,0,2,5,2,2,1,2,3,2,0,2,0,0,0,0,0,3,6,1,0,0,2,2,0,1,0,1,3,0,6,6,0,0,2,2,0,3,1,3,0,2,0,5,4,1,0,0,0,7,0,3,0,12,0,0,0,2,3,2,0,1,0,9,3,3,2,0,0,3,0,1,2,0,0,1,2
"loc1276",7,10,0,0,0,8,7,0,0,0,0,1,3,0,0,0,2,0,0,8,3,2,0,1,0,3,4,2,1,0,4,2,2,0,3,1,0,1,1,0,0,3,0,0,1,3,3,0,0,2,0,4,1,4,3,0,0,4,5,0,5,2,3,0,1,2,4,1,0,1,0,1,5,0,3,2,6,0,1,0,1,1,1,1,1,0,13,3,2,5,0,0,2,0,0,2,0,0,0,1
"loc1277",6,4,0,0,0,6,8,0,0,0,0,0,1,0,3,0,0,0,0,4,3,3,2,1,0,2,2,3,3,0,1,0,2,0,2,0,0,1,0,0,2,4,1,0,1,0,2,1,0,3,1,3,0,2,3,0,0,2,8,0,2,1,1,0,3,3,2,2,0,0,2,0,2,0,2,0,7,0,0,0,0,1,1,2,0,0,3,3,1,1,0,0,2,0,2,2,0,0,1,0
"loc1278",4,4,0,0,0,10,8,0,0,0,0,0,0,0,0,0,3,0,0,3,3,1,4,2,0,1,2,2,2,0,2,1,1,0,4,0,0,0,1,1,1,2,0,0,1,2,2,0,0,3,1,2,0,1,4,0,0,1,3,0,2,0,2,1,0,2,2,4,1,1,0,0,5,0,2,0,8,2,0,0,1,4,2,0,0,0,5,1,1,3,0,0,0,0,0,4,0,0,0,0
"loc1279",9,5,0,0,0,7,5,0,0,0,0,0,2,0,1,1,6,0,0,5,0,4,2,1,0,1,4,4,2,0,2,1,0,0,3,2,3,0,0,0,2,2,0,1,1,3,0,0,0,2,1,0,0,5,5,0,0,2,6,0,3,2,1,0,2,1,2,2,3,1,1,0,2,0,1,0,5,0,2,0,2,1,0,0,0,0,12,1,2,4,0,0,0,1,1,1,0,0,1,2
"loc1280",3,4,0,0,0,6,2,0,0,0,0,0,1,0,0,0,2,0,1,1,0,2,2,1,1,1,1,3,1,1,1,0,0,1,2,0,0,1,0,1,2,4,0,0,2,0,1,0,1,0,0,3,0,1,0,0,0,5,4,0,3,1,0,0,0,0,6,1,1,0,0,0,1,0,0,1,5,2,1,0,0,5,1,0,0,0,7,0,1,3,0,0,1,0,0,0,0,0,0,0
"loc1281",10,5,0,0,0,6,7,0,0,0,1,0,5,1,0,1,3,1,1,6,1,7,1,2,1,4,4,4,1,1,2,1,1,3,7,0,1,1,0,0,3,0,0,0,2,0,2,0,0,5,1,2,0,2,2,0,0,2,7,0,5,2,3,0,5,1,2,1,4,0,1,1,1,0,2,0,8,0,1,0,0,1,0,0,0,0,5,0,6,7,0,0,0,0,1,4,2,0,1,3
"loc1282",7,5,0,0,0,15,7,0,0,0,1,1,3,1,0,2,2,0,0,4,3,1,2,1,0,3,4,1,4,1,1,1,3,0,2,1,0,0,0,1,4,2,0,0,4,0,4,0,0,3,4,5,0,7,1,0,0,3,7,0,0,2,2,1,1,1,6,1,3,0,0,0,3,0,2,2,7,1,3,0,0,4,0,0,0,0,16,0,2,3,0,1,1,0,1,5,2,1,1,1
"loc1283",7,7,0,0,0,3,6,0,0,0,0,0,0,0,0,1,2,0,0,2,2,2,2,0,0,1,2,2,0,0,1,1,0,0,4,0,0,0,0,0,1,2,0,0,0,0,2,0,1,2,0,0,0,1,2,1,0,4,2,0,0,0,1,0,1,1,5,1,0,1,0,0,6,0,0,1,6,1,0,1,0,0,1,1,0,0,5,0,0,3,0,0,2,0,0,1,0,0,2,1
"loc1284",8,6,0,0,0,7,6,0,0,0,0,0,3,0,1,0,2,0,0,7,0,1,0,1,0,1,2,2,3,2,2,0,1,0,6,0,1,1,0,1,2,3,0,0,0,3,0,0,0,1,1,2,0,3,3,0,0,1,8,1,4,0,1,1,0,2,3,1,1,0,1,1,5,0,1,2,3,1,0,0,2,1,1,1,0,0,9,2,0,6,0,0,4,0,2,3,0,0,0,2
"loc1285",12,8,0,0,0,12,9,0,0,0,0,0,2,0,0,1,3,0,0,3,2,4,2,0,0,1,3,3,1,0,2,2,0,0,3,0,0,0,1,1,4,2,0,0,0,0,0,0,0,3,3,2,0,5,2,0,0,4,5,0,2,0,3,0,2,1,2,4,2,0,3,0,4,0,1,1,5,0,0,0,1,2,0,0,0,0,10,3,4,2,1,0,2,0,1,5,0,0,2,0
"loc1286",10,12,0,0,0,12,8,0,0,0,0,1,2,0,1,0,3,0,0,5,1,3,2,1,0,1,4,2,2,1,3,3,5,0,1,0,0,0,0,0,3,1,0,0,2,1,1,0,2,2,1,3,0,5,4,0,0,4,5,0,0,0,2,6,3,0,3,0,4,0,1,1,1,0,2,2,7,0,1,0,3,1,3,0,0,0,12,1,3,5,0,0,1,0,0,4,2,0,1,3
"loc1287",8,10,0,0,0,6,5,0,0,0,0,0,1,1,1,0,4,0,0,2,2,2,2,0,1,5,10,3,1,0,2,3,2,0,3,0,0,1,0,0,1,2,0,0,2,0,0,1,0,3,1,0,0,3,2,0,0,3,4,0,3,0,2,0,2,0,5,1,3,2,0,1,2,0,2,1,8,0,1,2,1,0,1,0,0,0,8,2,4,3,0,0,1,0,1,3,2,1,0,1
"loc1288",2,3,0,0,0,6,7,0,0,0,0,0,1,0,0,2,1,0,0,2,1,1,2,0,0,4,2,2,1,0,0,1,1,0,4,0,0,0,0,0,1,6,0,0,2,2,1,0,0,4,1,1,0,3,1,0,0,0,6,0,2,0,1,1,0,0,6,1,0,0,0,0,1,0,2,0,5,0,1,0,0,2,0,0,1,0,5,2,2,5,0,0,0,0,1,1,0,0,1,2
"loc1289",5,6,0,0,0,5,4,0,0,0,2,0,4,1,0,0,2,1,0,3,0,4,3,0,1,0,4,0,7,0,4,1,1,0,5,0,1,2,0,0,2,1,0,0,4,2,0,1,0,2,2,0,0,3,4,1,0,1,3,0,3,0,1,2,0,1,5,2,1,0,0,0,1,2,3,1,6,1,0,0,1,1,0,0,0,1,11,3,7,3,0,0,1,0,0,7,0,1,1,2
"loc1290",14,10,0,0,0,11,9,0,0,0,0,1,4,0,0,0,2,0,0,7,1,3,3,2,0,0,3,2,5,0,2,0,2,0,4,0,0,1,0,0,0,2,0,0,2,2,2,0,0,1,1,4,1,8,3,0,0,3,6,0,4,1,1,0,1,0,3,1,1,0,0,0,3,0,4,0,8,0,0,2,1,2,0,0,0,0,10,2,1,3,0,0,0,0,1,1,0,0,0,1
"loc1291",12,8,0,0,0,6,8,0,0,0,0,0,6,0,0,2,2,0,0,5,0,2,1,0,0,1,5,1,6,0,1,3,2,0,2,0,0,0,0,0,1,2,0,0,2,1,4,0,0,7,0,2,0,4,0,1,1,5,3,1,3,1,3,0,2,3,3,1,0,1,1,0,5,0,2,4,9,0,1,0,2,0,0,0,0,0,11,3,0,6,0,0,1,0,1,7,1,0,3,2
"loc1292",4,5,0,0,0,6,7,0,0,0,1,0,2,0,1,0,3,1,0,3,0,2,1,1,0,2,1,3,3,0,0,0,0,1,4,0,0,0,0,1,2,3,0,0,1,1,0,0,0,3,1,2,1,4,2,1,0,4,3,1,4,0,1,0,5,0,3,0,2,0,1,0,3,0,8,0,2,0,2,0,0,2,0,0,0,1,5,0,1,2,0,0,1,0,1,3,0,0,2,1
"loc1293",11,11,0,0,0,2,7,0,0,0,0,0,1,2,0,2,2,0,0,6,1,2,3,1,0,3,3,2,0,0,4,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,1,1,0,2,0,1,0,3,2,0,2,0,5,1,5,0,2,2,3,0,1,0,3,0,1,0,6,1,1,0,1,2,0,0,0,0,11,1,0,2,0,0,2,1,0,4,1,0,1,0
"loc1294",6,18,0,0,0,7,10,0,0,0,3,1,3,0,0,1,1,0,0,4,0,3,3,0,0,5,2,2,5,0,4,1,2,0,3,1,0,3,0,2,3,2,0,0,1,1,1,0,0,1,0,1,0,5,7,2,0,2,5,0,2,0,1,1,1,3,8,6,1,1,1,0,2,0,3,1,4,1,0,0,4,1,1,0,1,0,9,3,4,2,0,0,0,0,1,1,2,0,1,1
"loc1295",6,5,0,0,0,2,5,0,0,0,1,0,1,0,0,1,0,0,1,6,2,2,1,0,0,2,2,1,4,0,0,0,2,0,1,0,0,0,1,1,1,4,0,0,0,1,1,1,0,2,0,1,0,2,2,1,0,3,4,0,1,0,1,0,1,1,3,1,0,1,1,0,4,3,3,0,5,0,0,0,0,2,0,0,0,0,8,0,0,4,0,0,2,0,0,4,0,1,2,0
"loc1296",6,8,0,0,0,8,7,0,0,0,1,0,1,0,0,1,2,0,2,5,1,4,3,0,1,0,4,0,8,1,2,1,2,0,4,1,0,1,0,0,4,5,0,0,0,2,2,0,0,6,0,2,0,6,3,2,1,3,4,0,3,1,0,0,1,1,8,3,2,2,1,1,2,0,4,1,5,0,0,0,1,2,0,0,0,0,7,2,5,2,0,1,0,0,1,6,1,0,2,0
"loc1297",8,7,0,0,0,8,9,0,0,0,1,0,2,1,1,1,2,0,1,5,3,2,4,3,0,3,3,4,2,0,2,0,0,0,4,0,0,2,0,1,4,2,0,0,2,0,2,0,0,3,0,3,0,4,3,0,0,1,6,1,3,0,2,0,3,1,4,7,2,1,1,1,7,0,0,0,9,1,2,0,0,0,1,0,1,0,6,2,4,4,0,0,0,0,0,4,1,0,2,1
"loc1298",5,13,0,0,0,9,8,0,0,0,0,0,0,0,0,0,1,1,0,7,1,4,0,1,0,2,5,2,4,0,1,2,2,0,1,0,0,1,0,0,3,1,0,1,0,2,1,0,0,1,0,3,2,7,1,0,0,0,10,0,1,0,1,3,2,1,3,4,3,1,3,0,4,0,4,2,11,1,0,0,1,1,2,0,0,1,16,2,1,6,0,0,2,0,0,3,0,0,1,1
"loc1299",4,7,0,0,0,8,3,0,0,0,0,0,0,0,1,0,1,1,0,2,2,7,4,1,0,3,4,1,3,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,1,3,0,0,0,4,0,1,0,5,0,0,1,2,5,0,0,1,0,0,3,3,5,0,2,1,1,0,3,1,1,1,7,1,0,0,1,0,1,0,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,2
"loc1300",10,5,0,0,0,9,6,0,0,0,0,0,1,0,1,1,3,0,0,8,2,1,0,2,1,0,2,3,2,0,3,2,2,1,6,0,1,2,0,1,3,1,0,1,1,1,0,0,1,6,0,3,0,4,5,2,1,2,9,0,4,0,2,1,1,1,8,0,1,0,1,0,2,1,1,1,10,0,1,1,3,7,0,0,0,1,11,3,3,7,0,0,2,0,0,3,2,0,2,2
"loc1301",6,7,0,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,0,0,0,2,1,3,0,2,1,0,0,1,0,0,1,0,0,1,2,0,0,0,1,2,0,0,1,0,5,1,2,2,0,0,1,3,0,3,0,0,2,1,1,0,4,0,1,0,0,1,0,1,3,4,0,0,0,1,1,1,0,0,0,4,2,2,2,0,0,2,0,0,2,1,0,0,1
"loc1302",9,8,0,0,0,8,6,0,0,0,0,0,3,0,0,0,5,1,0,4,2,6,2,3,0,3,6,2,1,0,5,1,0,0,4,0,0,0,0,1,4,1,1,0,1,1,0,0,0,1,1,4,0,6,2,1,0,5,9,0,6,0,2,0,3,3,4,4,2,2,3,0,1,0,2,2,5,0,1,0,3,2,1,0,0,0,9,1,1,2,0,0,2,0,1,1,1,0,0,1
"loc1303",6,3,0,0,0,8,9,0,0,0,0,0,4,1,2,0,3,0,0,3,1,3,4,0,0,2,3,2,3,0,1,0,2,0,2,0,0,1,1,0,3,5,1,0,1,1,1,0,0,3,0,3,0,5,3,0,0,4,10,0,6,0,3,0,3,2,9,3,2,3,3,0,1,0,2,0,8,1,1,1,2,5,0,0,0,0,12,2,4,7,0,1,1,0,1,5,0,0,0,1
"loc1304",7,3,0,0,0,10,13,0,0,0,0,0,1,0,0,0,3,1,0,4,2,0,4,3,1,1,4,2,3,0,1,1,5,0,7,0,0,2,0,0,1,3,0,1,0,1,2,0,0,3,0,4,0,1,3,3,1,3,6,0,1,1,1,1,5,0,6,5,1,0,1,0,2,0,0,1,11,1,0,0,1,3,1,1,2,0,10,1,1,2,0,0,2,1,2,5,1,0,3,0
"loc1305",4,7,0,0,0,5,5,0,0,0,0,0,1,0,0,1,1,0,0,2,2,5,3,0,0,1,2,1,3,0,1,1,0,0,1,1,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,2,7,0,2,0,1,0,0,0,3,4,1,1,0,0,1,0,1,0,5,0,1,0,1,1,2,0,0,0,4,1,2,3,0,0,1,0,0,0,0,0,2,1
"loc1306",9,3,0,0,0,7,12,0,0,0,0,0,1,0,0,0,2,0,0,6,4,7,2,3,0,3,7,3,7,0,2,0,2,0,2,0,0,2,0,0,1,5,0,0,2,3,0,0,0,0,1,3,0,8,3,0,0,4,8,0,2,2,2,1,1,1,6,6,2,1,1,0,4,1,3,1,6,2,0,1,1,2,1,0,0,0,7,4,0,7,0,0,6,0,1,4,0,0,0,1
"loc1307",10,7,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0,0,0,1,2,2,3,0,0,3,3,1,3,0,3,1,1,0,2,0,0,2,0,0,2,6,0,0,2,0,1,1,0,3,1,0,0,5,0,0,0,1,5,0,2,1,1,0,1,1,4,0,0,0,2,0,2,0,1,0,10,0,1,0,1,1,2,1,0,0,5,1,1,2,1,0,3,0,1,1,1,0,0,2
"loc1308",8,7,1,0,0,7,4,0,0,0,0,0,2,0,0,0,0,1,0,2,1,4,1,0,0,1,1,2,2,0,3,1,0,0,6,0,0,0,0,0,4,1,0,0,0,0,3,0,0,1,0,3,0,5,1,0,0,3,4,0,2,1,1,0,2,2,4,3,1,2,0,1,6,0,3,0,7,0,1,0,0,2,0,0,0,0,6,6,2,1,0,0,1,0,1,2,1,0,1,1
"loc1309",11,10,0,0,0,12,12,0,0,0,0,0,1,0,1,1,5,2,0,7,1,0,5,0,1,0,5,3,5,0,1,5,0,1,3,0,0,1,0,0,2,2,0,1,1,1,1,2,0,3,0,1,0,3,3,1,0,2,8,1,2,1,0,0,2,2,3,1,2,2,2,1,4,1,0,1,5,0,2,1,0,3,1,0,1,0,14,2,5,4,0,0,3,0,2,4,1,0,0,2
"loc1310",7,12,0,0,0,6,2,0,0,0,2,0,0,0,0,1,2,0,0,1,3,2,0,0,0,2,1,2,1,0,1,0,1,0,3,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,1,2,0,7,2,0,0,1,6,0,5,0,1,1,3,1,4,3,1,0,2,2,6,1,1,0,5,0,0,0,0,0,0,0,0,0,5,1,3,1,0,0,3,1,0,4,0,0,1,0
"loc1311",7,9,0,0,0,11,13,0,0,0,0,0,0,1,0,2,1,0,0,5,0,4,4,1,0,3,3,3,4,0,4,3,2,0,4,0,0,0,0,1,3,1,0,1,1,1,2,0,0,2,1,1,0,3,6,0,0,2,8,0,4,2,3,1,2,2,5,7,0,1,0,0,2,0,2,0,7,1,2,0,0,1,0,0,1,0,5,1,1,5,0,0,3,0,1,3,0,0,1,1
"loc1312",12,11,0,0,0,9,7,0,0,0,1,1,2,0,0,0,1,0,0,10,1,4,4,0,1,3,6,2,2,0,1,0,2,0,7,1,0,0,0,0,4,2,0,0,1,2,3,0,0,4,0,5,0,4,2,1,0,4,7,0,2,0,0,1,2,0,9,4,5,1,1,0,5,0,1,0,6,0,0,1,1,1,1,2,0,0,5,2,3,2,0,1,0,0,0,3,1,0,0,0
"loc1313",6,11,0,0,0,11,10,0,0,0,1,0,2,0,0,0,6,0,0,2,0,4,4,2,0,5,1,2,4,0,2,2,1,0,3,0,0,1,0,0,3,4,0,1,2,1,2,0,1,2,1,0,0,6,4,0,0,4,9,0,0,0,1,0,0,2,5,0,1,1,0,0,5,0,3,2,9,0,0,0,0,3,0,0,0,0,7,4,4,3,0,0,4,0,1,1,0,0,1,0
"loc1314",12,7,0,0,0,12,5,0,0,0,0,0,2,0,0,0,2,0,0,4,2,4,2,2,0,1,6,2,3,0,2,3,3,0,8,1,1,1,0,0,1,0,0,0,0,1,1,1,1,4,1,1,0,4,2,0,0,2,7,0,5,1,4,3,3,1,7,3,2,0,2,1,6,1,1,1,7,0,0,1,0,6,1,1,0,0,11,2,2,6,0,0,1,0,1,3,1,0,2,1
"loc1315",9,5,0,0,0,7,5,0,0,0,0,0,8,0,0,0,0,0,0,5,1,3,2,0,0,3,3,2,2,0,1,0,1,0,3,1,1,1,0,2,2,3,0,0,2,0,1,1,0,2,0,1,0,2,5,1,0,0,11,0,0,3,3,1,1,0,4,2,0,2,2,0,2,0,3,1,6,0,2,0,1,2,0,0,0,0,8,3,3,2,0,1,2,0,0,5,1,1,1,4
"loc1316",4,7,0,0,0,9,7,0,0,0,0,1,0,0,0,0,2,0,0,3,0,3,2,1,0,1,3,2,2,0,0,1,0,0,2,0,1,2,0,0,1,1,0,0,1,2,2,0,0,1,0,6,0,1,2,0,1,1,6,0,3,0,1,0,3,1,4,2,1,0,0,0,3,2,0,5,11,2,0,1,1,3,0,0,0,1,9,0,2,4,1,0,3,0,1,9,1,0,0,3
"loc1317",9,8,0,0,0,8,8,0,0,0,1,0,2,0,1,0,4,1,0,3,2,2,2,0,1,4,2,4,5,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,2,0,0,1,1,2,0,3,3,0,1,3,11,0,2,0,1,1,2,1,8,2,2,0,0,0,1,0,3,0,15,1,1,0,4,3,1,0,0,0,11,5,3,2,0,0,2,1,1,6,2,0,1,1
"loc1318",7,5,0,0,0,6,2,0,0,0,1,0,2,0,0,0,1,0,0,1,2,1,2,1,0,1,4,3,2,0,0,2,1,0,2,0,0,2,0,0,1,0,0,1,0,1,1,0,1,1,0,2,0,1,1,0,0,2,7,0,2,0,1,1,1,2,1,4,0,1,0,0,0,0,1,1,3,0,1,0,1,1,0,1,0,0,1,3,4,2,0,0,0,0,1,3,0,0,0,3
"loc1319",4,7,0,0,0,6,9,0,0,0,0,2,2,0,0,0,2,0,2,3,1,2,0,1,0,2,3,2,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,1,2,0,1,0,2,1,0,0,0,2,0,0,1,1,4,0,2,2,2,0,3,0,1,1,2,0,0,0,5,0,0,0,1,0,0,0,1,1,1,0,0,0,10,1,3,1,0,0,2,0,0,0,0,0,1,1
"loc1320",6,6,0,0,0,4,4,0,0,0,1,0,1,0,0,0,4,0,0,5,1,1,2,3,0,1,1,4,2,0,1,1,2,0,1,0,0,2,0,0,1,4,0,0,1,1,0,1,0,0,0,1,0,1,5,0,0,3,3,0,1,0,5,0,2,1,3,1,2,0,1,0,1,1,0,1,6,1,0,0,3,1,0,0,0,0,9,2,3,5,1,0,1,0,0,5,1,1,0,0
"loc1321",8,4,0,0,0,11,9,0,0,0,0,0,0,2,1,0,1,0,1,2,1,4,2,2,0,1,4,1,0,0,2,0,0,0,5,0,0,1,0,0,0,1,0,1,0,2,2,0,0,1,0,3,0,5,3,0,0,1,3,0,4,0,2,0,1,1,4,3,2,1,0,1,3,0,0,0,8,1,0,1,1,0,1,0,0,0,7,2,2,2,0,0,0,0,1,3,0,2,0,0
"loc1322",9,10,0,1,0,2,8,0,0,0,0,0,2,0,0,0,4,0,0,2,1,2,1,0,0,2,6,3,5,0,2,1,0,0,3,0,0,1,1,0,2,5,0,0,1,1,1,0,0,2,0,2,0,2,1,0,0,1,9,0,3,0,5,1,0,2,4,1,0,0,1,0,4,0,1,0,7,0,2,0,1,1,0,1,0,0,11,4,2,6,0,1,4,2,1,4,0,0,1,0
"loc1323",9,5,0,0,0,1,4,0,0,0,0,0,2,0,0,0,3,0,0,6,0,1,3,1,0,2,3,2,0,1,3,1,2,0,6,0,0,1,0,0,5,0,0,0,1,1,0,0,0,2,0,1,0,1,3,1,0,4,4,0,2,1,0,0,5,2,4,3,1,0,0,0,6,0,0,0,6,0,2,0,0,1,1,1,0,0,5,2,1,2,0,0,2,1,2,4,0,0,0,1
"loc1324",6,5,0,0,0,6,3,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,1,1,0,3,1,3,4,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,2,4,0,1,1,1,0,3,1,3,2,2,1,0,0,2,0,0,0,6,0,0,0,0,2,0,0,0,0,9,1,1,2,0,0,0,0,0,1,1,0,0,0
"loc1325",9,5,0,0,0,6,6,0,0,0,0,0,1,0,0,0,2,0,0,2,2,3,1,1,0,2,4,3,3,1,0,0,2,0,2,0,0,0,1,0,3,2,0,0,0,1,1,0,0,2,0,2,1,4,4,0,1,1,3,0,3,0,3,0,4,1,4,3,2,1,0,0,3,0,3,1,3,0,0,0,0,2,1,1,0,0,6,3,2,3,0,0,1,1,0,3,0,0,2,0
"loc1326",4,6,0,0,0,8,2,0,0,0,0,1,3,0,0,2,1,1,0,3,1,3,3,1,0,2,5,1,0,2,2,1,1,0,4,0,0,0,0,0,1,0,0,0,2,4,1,0,0,1,1,3,0,6,2,0,0,3,1,0,2,0,0,0,1,1,1,2,1,0,1,0,2,0,1,0,9,0,1,1,0,0,1,1,0,0,6,3,4,5,0,0,1,0,2,0,1,0,3,3
"loc1327",10,9,0,0,0,11,9,0,0,0,1,0,1,0,0,0,2,0,0,5,4,1,4,0,0,1,4,4,6,0,3,1,2,0,5,0,0,0,1,0,4,0,0,0,2,0,3,0,0,3,2,3,0,5,4,0,0,4,11,0,4,1,0,0,3,1,9,1,3,1,0,0,2,0,1,1,6,0,1,0,2,3,1,0,0,0,11,0,2,0,0,0,2,0,0,3,1,0,0,0
"loc1328",13,9,0,0,0,12,10,0,0,0,0,0,2,2,1,1,1,0,0,6,1,4,3,2,1,4,0,0,6,0,4,1,3,0,3,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,1,3,0,2,2,1,0,3,7,0,5,0,2,2,2,0,4,7,0,2,2,1,1,0,3,1,5,2,0,0,2,4,0,1,0,0,7,3,3,2,0,0,4,0,1,6,3,0,1,2
"loc1329",7,11,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,1,5,1,4,3,2,0,3,6,2,5,0,3,2,0,0,5,0,0,0,0,0,2,2,0,0,0,1,1,0,0,3,0,3,0,8,1,0,0,4,4,0,3,0,1,0,1,1,3,3,2,2,5,0,5,0,0,2,6,1,0,0,1,1,0,0,0,0,8,2,2,2,1,2,1,0,0,2,0,0,0,2
"loc1330",10,4,0,0,0,4,6,0,0,0,0,1,3,0,1,0,3,0,0,5,1,5,1,1,0,0,1,1,7,0,2,0,1,0,2,0,1,0,0,0,2,4,0,0,0,1,0,1,0,3,2,3,0,7,5,0,0,3,8,0,1,0,0,1,0,1,3,2,1,1,0,0,2,0,2,0,7,1,1,0,0,0,0,0,0,0,11,4,2,2,0,0,2,0,1,4,0,0,2,2
"loc1331",3,3,0,0,0,9,4,0,0,0,0,0,4,0,1,0,3,0,0,2,1,4,1,0,0,0,4,2,3,0,0,0,1,0,1,0,0,1,0,0,1,2,1,0,2,2,0,0,0,1,0,1,0,2,2,0,0,2,4,0,2,1,2,0,3,2,3,1,2,0,0,1,3,0,0,1,3,1,0,0,0,1,0,1,0,0,5,1,3,1,1,0,1,0,0,0,0,1,0,1
"loc1332",12,8,0,0,0,5,6,0,0,0,0,0,4,0,0,2,0,0,0,5,2,3,2,0,1,1,1,4,2,0,6,1,4,0,2,0,0,2,0,0,4,4,0,0,3,2,1,0,2,4,1,3,0,4,1,0,0,1,11,0,1,0,3,1,3,0,2,2,1,0,0,0,5,0,1,1,4,1,2,0,1,1,1,0,0,0,7,1,1,5,0,0,2,1,3,2,1,0,1,0
"loc1333",9,7,0,0,0,7,3,0,0,0,0,0,4,0,0,0,0,0,0,5,1,1,0,1,1,3,3,2,1,0,0,1,1,1,3,0,1,0,0,0,3,3,0,1,2,1,2,0,0,1,0,1,0,3,0,0,0,1,2,1,2,0,2,0,2,0,3,2,0,2,0,2,1,0,1,0,6,0,1,0,3,1,0,2,0,0,4,3,3,2,1,0,1,0,1,3,0,0,1,3
"loc1334",5,12,0,0,0,4,4,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,4,1,0,0,2,4,5,0,0,2,0,0,3,0,0,0,0,0,2,2,0,0,1,0,1,0,0,4,0,1,1,5,2,0,0,1,4,0,2,0,3,0,1,1,1,1,1,3,0,0,5,0,1,1,5,0,1,0,0,0,0,2,0,1,5,0,3,0,0,1,0,0,1,1,2,0,0,2
"loc1335",6,7,0,0,0,5,6,0,0,0,0,0,1,0,2,2,2,0,1,2,2,1,2,1,0,5,3,4,4,0,1,2,1,0,5,0,0,2,0,0,4,3,0,0,1,2,1,1,0,4,1,3,0,3,0,0,0,0,5,0,3,0,0,1,3,0,1,2,1,1,0,0,5,0,3,0,5,0,0,0,0,1,1,0,0,0,11,3,2,0,0,0,2,0,0,4,2,0,0,1
"loc1336",7,5,0,0,0,7,10,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,4,0,0,1,5,5,1,1,0,1,3,0,4,1,0,1,0,0,2,1,0,0,3,0,1,0,0,0,0,1,0,0,6,0,0,1,4,0,1,0,2,1,1,0,1,0,1,2,0,0,2,0,0,0,4,1,0,0,3,0,1,0,0,1,11,4,1,4,1,0,0,0,1,5,0,0,1,0
"loc1337",6,7,0,0,0,4,7,0,0,0,0,0,2,0,2,0,5,0,0,3,1,2,2,0,0,5,5,3,2,0,2,0,1,0,1,0,0,0,0,0,3,4,0,0,2,1,2,0,1,3,0,4,0,2,3,0,0,1,7,0,5,0,0,0,2,3,3,3,0,1,1,0,4,0,2,0,3,1,0,0,0,2,1,0,0,0,7,1,2,1,0,0,0,0,0,1,2,0,0,2
